COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,A0A9_M_CNT,A0A9_F_CNT,A10A19_M_CNT,A10A19_F_CNT,A20A29_M_CNT,A20A29_F_CNT,A30A39_M_CNT,A30A39_F_CNT,A40A49_M_CNT,A40A49_F_CNT,A50A59_M_CNT,A50A59_F_CNT,A60A69_M_CNT,A60A69_F_CNT,A70A79_M_CNT,A70A79_F_CNT,A80A89_M_CNT,A80A89_F_CNT,A90A99_M_CNT,A90A99_F_CNT,A100UP_M_CNT,A100UP_F_CNT,INFO_TIME
65000,新北市,65000160,泰山區,65000160-015,貴賢里,1,3,3,5,9,4,1,3,4,6,1,3,0,3,0,3,1,0,0,0,0,0,112Y12M
65000,新北市,65000160,泰山區,65000160-016,福興里,5,2,9,5,6,5,6,5,3,8,2,5,0,4,1,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000160,泰山區,65000160-017,全興里,11,6,9,14,15,11,5,11,6,14,11,11,3,4,1,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000170,林口區,65000170-001,東林里,8,7,3,16,9,10,5,11,5,9,5,7,3,3,1,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000170,林口區,65000170-002,林口里,7,8,6,11,6,7,9,5,7,12,4,7,5,4,3,2,0,0,0,0,0,0,112Y12M
65000,新北市,65000170,林口區,65000170-003,西林里,36,38,34,25,34,27,22,30,21,28,16,28,7,15,2,3,1,1,0,0,0,0,112Y12M
65000,新北市,65000170,林口區,65000170-004,菁湖里,3,5,3,7,2,10,3,3,3,4,2,4,1,3,1,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000170,林口區,65000170-005,中湖里,5,6,8,11,9,9,6,6,3,9,9,4,2,5,0,1,0,0,0,0,0,0,112Y12M
65000,新北市,65000170,林口區,65000170-006,湖北里,1,4,7,4,1,2,2,5,1,6,1,0,0,2,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000170,林口區,65000170-007,湖南里,45,43,58,47,33,47,39,55,45,63,40,33,16,23,1,8,0,1,1,0,0,0,112Y12M
65000,新北市,65000170,林口區,65000170-008,南勢里,23,39,29,29,15,28,22,40,19,35,8,19,8,9,2,3,0,0,0,0,0,0,112Y12M
65000,新北市,65000170,林口區,65000170-009,東勢里,47,43,35,27,34,36,31,50,21,39,25,25,15,27,3,2,0,3,0,0,0,0,112Y12M
65000,新北市,65000170,林口區,65000170-010,頂福里,0,1,7,2,4,4,0,2,0,3,4,1,1,0,1,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000170,林口區,65000170-011,下福里,0,1,0,0,5,3,1,1,0,0,1,3,0,2,0,1,0,0,0,0,0,0,112Y12M
65000,新北市,65000170,林口區,65000170-012,嘉寶里,3,2,3,2,4,1,1,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000170,林口區,65000170-013,瑞平里,1,1,2,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000170,林口區,65000170-014,太平里,1,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000170,林口區,65000170-015,仁愛里,5,4,10,3,11,10,5,6,7,6,9,4,3,3,1,1,0,0,0,0,0,0,112Y12M
65000,新北市,65000170,林口區,65000170-016,麗林里,10,13,21,15,26,25,17,11,11,22,14,21,7,7,3,0,0,1,0,0,0,0,112Y12M
65000,新北市,65000170,林口區,65000170-017,麗園里,6,3,9,4,10,10,9,3,4,7,6,2,3,4,1,1,0,0,0,1,0,0,112Y12M
65000,新北市,65000180,深坑區,65000180-001,深坑里,13,8,3,3,4,2,7,5,2,3,1,1,1,5,1,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000180,深坑區,65000180-002,萬順里,0,0,0,1,1,3,2,1,0,1,0,4,0,1,0,1,0,0,0,0,0,0,112Y12M
65000,新北市,65000180,深坑區,65000180-003,土庫里,0,0,2,0,4,3,2,1,1,5,2,2,0,3,1,1,0,0,0,0,0,0,112Y12M
65000,新北市,65000180,深坑區,65000180-004,昇高里,2,0,1,1,3,6,0,2,0,4,0,6,2,2,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000180,深坑區,65000180-005,阿柔里,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000180,深坑區,65000180-006,埔新里,3,7,3,0,7,4,5,5,4,2,5,3,1,3,0,1,0,0,0,0,0,0,112Y12M
65000,新北市,65000180,深坑區,65000180-007,萬福里,1,0,0,2,1,3,4,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000180,深坑區,65000180-008,賴仲里,3,0,3,3,3,2,1,1,3,4,0,3,1,4,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000190,石碇區,65000190-001,石碇里,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000190,石碇區,65000190-002,潭邊里,0,1,0,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000190,石碇區,65000190-003,隆盛里,0,0,1,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000190,石碇區,65000190-004,烏塗里,0,1,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000190,石碇區,65000190-005,彭山里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000190,石碇區,65000190-006,豐田里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000190,石碇區,65000190-007,永定里,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000190,石碇區,65000190-008,中民里,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000190,石碇區,65000190-009,光明里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000190,石碇區,65000190-010,豐林里,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000190,石碇區,65000190-011,永安里,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000190,石碇區,65000190-012,格頭里,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000200,坪林區,65000200-001,粗窟里,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000200,坪林區,65000200-002,坪林里,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000200,坪林區,65000200-003,大林里,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000200,坪林區,65000200-004,石[曹]里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000200,坪林區,65000200-005,上德里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000200,坪林區,65000200-006,水德里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000200,坪林區,65000200-007,漁光里,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000210,三芝區,65000210-001,八賢里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000210,三芝區,65000210-002,埔頭里,5,5,3,5,4,9,13,12,4,1,3,10,6,0,0,1,0,0,0,0,0,0,112Y12M
65000,新北市,65000210,三芝區,65000210-003,古庄里,4,0,2,0,2,4,2,4,1,1,2,0,2,2,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000210,三芝區,65000210-004,新庄里,1,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000210,三芝區,65000210-005,埔坪里,13,12,12,14,12,11,31,20,8,14,5,13,14,21,2,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000210,三芝區,65000210-006,茂長里,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000210,三芝區,65000210-007,橫山里,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000210,三芝區,65000210-008,錫板里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000210,三芝區,65000210-009,後厝里,5,0,0,6,1,2,3,4,0,3,2,3,1,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000210,三芝區,65000210-010,福德里,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000210,三芝區,65000210-011,圓山里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000210,三芝區,65000210-012,店子里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000210,三芝區,65000210-013,興華里,0,0,2,1,1,1,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000220,石門區,65000220-001,德茂里,0,0,0,1,1,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000220,石門區,65000220-002,富基里,0,0,0,0,0,0,0,1,0,1,0,3,0,2,0,1,0,0,0,0,0,0,112Y12M
65000,新北市,65000220,石門區,65000220-003,老梅里,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000220,石門區,65000220-004,山溪里,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000220,石門區,65000220-005,石門里,1,0,2,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000220,石門區,65000220-006,尖鹿里,2,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000220,石門區,65000220-007,乾華里,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000220,石門區,65000220-008,茂林里,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000220,石門區,65000220-009,草里里,1,2,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000230,八里區,65000230-001,龍源里,4,0,0,9,6,4,3,5,7,8,4,9,2,12,3,4,0,0,0,0,0,0,112Y12M
65000,新北市,65000230,八里區,65000230-002,米倉里,5,4,5,7,9,9,4,5,4,9,3,5,5,4,1,1,0,1,0,0,0,0,112Y12M
65000,新北市,65000230,八里區,65000230-003,大崁里,7,6,2,10,1,6,3,3,2,2,2,4,3,1,0,0,0,1,0,1,0,0,112Y12M
65000,新北市,65000230,八里區,65000230-004,埤頭里,10,10,12,10,8,11,15,21,9,5,6,14,3,5,2,1,0,0,0,0,0,0,112Y12M
65000,新北市,65000230,八里區,65000230-005,頂罟里,5,7,9,5,5,5,8,9,8,9,3,5,6,5,2,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000230,八里區,65000230-006,舊城里,25,23,23,23,25,17,21,31,14,21,15,16,11,6,2,2,0,1,0,0,0,0,112Y12M
65000,新北市,65000230,八里區,65000230-007,訊塘里,12,11,14,19,19,22,24,10,16,15,10,18,5,7,3,1,0,1,0,0,0,0,112Y12M
65000,新北市,65000230,八里區,65000230-008,荖阡里,5,0,2,1,5,5,3,1,3,3,2,2,1,2,0,2,0,0,0,0,0,0,112Y12M
65000,新北市,65000230,八里區,65000230-009,長坑里,1,3,1,1,1,0,1,0,3,1,1,1,1,2,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000230,八里區,65000230-010,下罟里,2,2,7,6,2,1,7,3,2,2,1,3,3,2,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000240,平溪區,65000240-001,薯榔里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000240,平溪區,65000240-002,菁桐里,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,112Y12M
65000,新北市,65000240,平溪區,65000240-003,白石里,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000240,平溪區,65000240-004,石底里,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000240,平溪區,65000240-005,平溪里,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000240,平溪區,65000240-006,嶺腳里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000240,平溪區,65000240-007,東勢里,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000240,平溪區,65000240-008,望古里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000240,平溪區,65000240-009,南山里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000240,平溪區,65000240-010,平湖里,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000240,平溪區,65000240-011,十分里,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000240,平溪區,65000240-012,新寮里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000250,雙溪區,65000250-001,雙溪里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000250,雙溪區,65000250-002,共和里,1,4,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000250,雙溪區,65000250-003,新基里,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000250,雙溪區,65000250-004,魚行里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000250,雙溪區,65000250-005,三港里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000250,雙溪區,65000250-006,牡丹里,0,0,1,3,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000250,雙溪區,65000250-007,三貂里,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000250,雙溪區,65000250-008,平林里,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000250,雙溪區,65000250-009,上林里,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000250,雙溪區,65000250-010,外柑里,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000250,雙溪區,65000250-011,長源里,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000250,雙溪區,65000250-012,泰平里,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000260,貢寮區,65000260-001,貢寮里,1,1,0,0,1,1,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000260,貢寮區,65000260-002,吉林里,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000260,貢寮區,65000260-003,雙玉里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000260,貢寮區,65000260-004,龍崗里,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000260,貢寮區,65000260-005,龍門里,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000260,貢寮區,65000260-006,福隆里,0,1,0,1,2,1,2,1,1,2,0,1,0,2,0,1,0,0,0,0,0,0,112Y12M
65000,新北市,65000260,貢寮區,65000260-007,仁里里,6,5,0,0,4,2,0,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000260,貢寮區,65000260-008,真理里,1,5,1,2,1,2,0,3,0,1,1,3,0,2,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000260,貢寮區,65000260-009,福連里,1,0,0,0,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000260,貢寮區,65000260-010,美豐里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000260,貢寮區,65000260-011,和美里,0,0,2,1,1,2,1,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000270,金山區,65000270-001,和平里,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000270,金山區,65000270-002,大同里,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000270,金山區,65000270-003,豐漁里,1,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000270,金山區,65000270-004,磺港里,0,0,0,2,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000270,金山區,65000270-005,美田里,5,5,2,2,1,4,3,4,1,3,1,4,0,0,0,0,0,1,0,0,0,0,112Y12M
65000,新北市,65000270,金山區,65000270-006,五湖里,0,0,0,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000270,金山區,65000270-007,重和里,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000270,金山區,65000270-008,兩湖里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000270,金山區,65000270-009,六股里,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000270,金山區,65000270-010,三界里,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000270,金山區,65000270-011,清泉里,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000270,金山區,65000270-012,萬壽里,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000270,金山區,65000270-013,西湖里,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000270,金山區,65000270-014,永興里,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000270,金山區,65000270-015,金美里,3,5,1,0,4,6,4,5,3,4,0,1,0,3,1,1,0,0,0,0,0,0,112Y12M
65000,新北市,65000280,萬里區,65000280-001,萬里里,6,3,4,1,3,3,3,3,1,5,1,2,2,1,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000280,萬里區,65000280-002,龜吼里,2,2,2,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000280,萬里區,65000280-003,野柳里,1,4,1,2,3,1,0,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000280,萬里區,65000280-004,大鵬里,3,2,1,2,1,3,2,1,2,2,0,1,0,2,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000280,萬里區,65000280-005,磺潭里,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000280,萬里區,65000280-006,雙興里,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000280,萬里區,65000280-007,溪底里,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000280,萬里區,65000280-008,崁?里,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000280,萬里區,65000280-009,中幅里,1,0,0,0,1,5,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,112Y12M
65000,新北市,65000280,萬里區,65000280-010,北基里,19,17,8,4,14,14,22,19,10,11,9,19,13,12,1,4,0,4,0,0,0,0,112Y12M
65000,新北市,65000290,烏來區,65000290-001,烏來里,87,86,77,80,92,95,103,94,90,85,68,86,47,80,21,36,4,11,0,1,0,0,112Y12M
65000,新北市,65000290,烏來區,65000290-002,忠治里,45,59,53,38,69,58,73,61,58,65,40,45,36,48,13,21,2,7,0,0,0,0,112Y12M
65000,新北市,65000290,烏來區,65000290-003,福山里,59,56,36,44,66,56,47,41,50,49,33,42,22,31,15,10,0,4,1,1,0,0,112Y12M
65000,新北市,65000290,烏來區,65000290-004,信賢里,20,17,14,17,26,25,28,15,12,18,14,23,9,14,4,7,0,1,0,1,0,0,112Y12M
65000,新北市,65000290,烏來區,65000290-005,孝義里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-002,莊敬里,3,3,6,4,5,7,1,5,4,2,4,4,1,2,0,2,0,0,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-003,東榮里,1,4,2,1,1,0,0,3,2,2,0,2,0,1,0,1,0,0,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-004,三民里,1,1,3,1,4,2,1,7,1,4,3,2,0,2,0,1,0,0,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-005,新益里,2,2,2,1,2,1,0,3,1,3,0,4,0,0,0,0,0,0,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-006,富錦里,2,1,1,0,6,2,1,2,2,5,1,0,0,5,0,0,0,0,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-007,新東里,2,0,1,1,2,1,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-008,富泰里,1,0,1,3,2,1,0,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-009,介壽里,1,0,1,0,0,1,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-010,精忠里,0,2,1,1,0,1,1,1,0,5,1,0,0,0,0,1,0,0,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-011,東光里,0,2,0,1,0,0,4,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-012,龍田里,1,3,6,2,0,0,1,0,3,5,2,0,0,1,1,1,0,0,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-013,東昌里,2,3,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-014,東勢里,1,2,3,4,1,2,0,1,3,1,0,4,0,0,0,1,0,1,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-015,中華里,2,0,2,4,2,4,0,1,2,3,1,3,0,3,0,0,0,0,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-016,民有里,1,1,1,0,2,2,2,1,0,4,1,2,0,2,0,1,0,0,1,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-017,民福里,1,1,0,0,1,2,1,1,1,1,0,2,0,2,0,1,0,0,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-018,慈祐里,6,5,2,2,5,7,4,4,4,9,1,4,4,4,0,1,0,0,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-019,安平里,2,3,2,2,5,3,5,3,3,6,0,3,0,5,0,0,0,0,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-020,鵬程里,3,3,8,6,9,5,2,10,6,10,5,5,2,5,0,1,0,1,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-021,自強里,4,2,1,2,2,3,6,8,5,7,1,6,1,4,1,5,0,0,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-022,吉祥里,2,4,1,2,0,2,1,4,0,1,1,6,0,1,0,1,0,0,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-024,新聚里,1,2,0,2,0,2,3,8,1,2,0,3,1,1,0,1,0,0,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-025,復盛里,5,3,4,4,5,5,2,6,4,9,0,4,2,5,1,0,0,1,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-026,中正里,3,2,4,2,3,4,4,5,1,6,3,1,1,2,0,1,0,0,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-027,中崙里,2,2,3,1,1,1,2,4,1,4,0,2,1,0,0,0,0,0,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-028,美仁里,0,0,2,1,0,1,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-029,吉仁里,3,0,1,0,1,2,2,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-030,敦化里,1,2,2,6,0,2,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-031,復源里,2,0,0,0,2,1,2,2,0,0,1,2,1,3,0,0,0,0,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-032,復建里,0,0,1,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-033,復勢里,1,2,3,2,5,0,6,4,2,3,4,2,1,0,0,1,0,2,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-034,福成里,0,0,1,1,3,2,3,3,0,1,0,2,1,1,1,0,0,0,0,0,0,0,112Y12M
63000,臺北市,63000010,松山區,63000010-035,松基里,1,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,112Y12M
63000,臺北市,63000020,信義區,63000020-001,西村里,0,0,2,2,0,0,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,112Y12M
