COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,A0A5_CNT,A0A5_M_CNT,A0A5_F_CNT,A6A11_CNT,A6A11_M_CNT,A6A11_F_CNT,A12A17_CNT,A12A17_M_CNT,A12A17_F_CNT,INFO_TIME
10002,йy─ї┐д,10002100,дTмP╢m,10002100-001,н√дsз°,3,2,1,0,0,0,5,1,4,"105Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-013,╢QкLз°,15,8,7,15,9,6,38,20,18,"105Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-007,╢░╝yз°,56,31,25,50,24,26,62,33,29,"105Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-014,╕U┤Iз°,20,9,11,22,9,13,43,21,22,"105Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-012,╕U╝wз°,20,10,10,18,12,6,33,14,19,"105Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-006,╕q╝wз°,48,26,22,60,40,20,79,51,28,"105Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-004,┬∙╜хз°,23,12,11,15,8,7,44,17,27,"105Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-007,д╙енз°,2,1,1,3,2,1,0,0,0,"105Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-008,е|йuз°,97,56,41,73,33,40,77,41,36,"105Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-003,кQ├╣з°,69,35,34,39,23,16,79,38,41,"105Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-009,лnдsз°,87,48,39,77,31,46,54,26,28,"105Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-010,нZжwз°,25,13,12,9,4,5,12,7,5,"105Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-005,н^дhз°,41,19,22,21,9,12,23,11,12,"105Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-002,▒[░ёз°,49,30,19,54,34,20,71,35,36,"105Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-001,┤H╖╦з°,97,54,43,82,40,42,84,55,29,"105Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-004,┤_┐│з°,26,16,10,10,5,5,14,6,8,"105Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-006,╝╓дЇз°,37,17,20,27,14,13,25,11,14,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-002,дG╡▓з°,91,42,49,57,30,27,112,55,57,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-001,дT┐│з°,110,62,48,59,29,30,91,50,41,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-004,дWе|з°,52,31,21,20,12,8,70,42,28,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-009,дjжNз°,190,101,89,157,83,74,277,143,134,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-005,дд┐│з°,57,33,24,25,9,16,71,40,31,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-008,дн╡▓з°,158,90,68,143,74,69,246,136,110,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-006,е|╡▓з°,100,52,48,63,31,32,105,69,36,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-014,жи┐│з°,194,104,90,159,85,74,220,114,106,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-013,зQ┐Aз°,76,36,40,68,29,39,128,64,64,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-011,з╡л┬з°,60,24,36,52,27,25,105,54,51,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-010,иєйMз°,179,89,90,128,68,60,208,112,96,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-015,йu╖sз°,130,80,50,95,51,44,188,102,86,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-007,║╓┐│з°,97,47,50,50,25,25,96,50,46,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-012,└A▓│з°,67,31,36,40,26,14,90,51,39,"105Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-003,┬эжwз°,116,69,47,90,48,42,160,93,67,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-012,дK─_з°,35,17,18,40,22,18,62,39,23,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-004,дTй_з°,48,29,19,42,23,19,62,41,21,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-013,дYдsз°,60,36,24,53,30,23,83,30,53,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-024,дj╢iз°,36,14,22,36,16,20,57,27,30,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-005,дj┐│з°,44,25,19,30,16,14,59,31,28,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-014,дддsз°,16,10,6,33,15,18,23,13,10,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-011,д╙йMз°,75,38,37,69,40,29,101,62,39,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-009,еVдsз°,48,28,20,38,19,19,45,24,21,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-016,е├м№з°,157,71,86,103,50,53,185,94,91,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-010,жwенз°,43,22,21,57,30,27,67,32,35,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-006,кFл░з°,91,40,51,91,42,49,87,50,37,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-001,кZ▓Wз°,40,29,11,16,8,8,70,35,35,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-008,лn┐│з°,335,160,175,348,181,167,263,151,112,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-023,м_кLз°,52,31,21,74,37,37,141,70,71,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-002,м├п]з°,89,50,39,97,49,48,114,55,59,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-007,н╗йMз°,347,188,159,367,188,179,250,124,126,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-020,▒oжwз°,65,38,27,27,13,14,67,38,29,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-018,▓M╖╛з°,278,135,143,236,121,115,274,141,133,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-019,│└оHз°,104,60,44,66,35,31,122,64,58,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-015,╢╢жwз°,221,120,101,191,83,108,284,150,134,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-017,╕sн^з°,182,97,85,187,102,85,317,167,150,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-003,╕╔л░з°,71,43,28,60,30,30,94,42,52,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-022,╝sжwз°,46,20,26,46,25,21,148,84,64,"105Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-021,╝s┐│з°,85,48,37,66,33,33,175,92,83,"105Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-013,дj║╓з°,81,36,45,53,29,24,119,77,42,"105Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-010,е\│╥з°,54,29,25,58,21,37,98,51,47,"105Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-009,еjлFз°,65,32,33,66,30,36,104,58,46,"105Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-014,еj╡▓з°,33,20,13,34,18,16,76,40,36,"105Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-007,е├┬эз°,39,15,24,20,10,10,42,18,24,"105Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-001,жN▓╗з°,145,74,71,101,49,52,171,90,81,"105Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-008,й╛з╡з°,137,66,71,92,49,43,146,71,75,"105Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-004,кF┤фз°,29,13,16,40,22,18,64,35,29,"105Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-011,м№л░з°,95,54,41,70,42,28,141,70,71,"105Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-002,м№║╓з°,76,38,38,45,25,20,134,76,58,"105Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-005,┤_┐│з°,71,32,39,60,39,21,113,59,54,"105Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-012,╖sк└з°,30,14,16,19,9,10,62,31,31,"105Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-003,╖sлnз°,27,17,10,24,13,11,80,38,42,"105Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-006,╣L└нз°,58,30,28,57,35,22,92,41,51,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-016,дC▒iи╜,83,32,51,134,70,64,116,61,55,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-043,дC╡▓и╜,134,65,69,232,118,114,305,152,153,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-045,дj╖sи╜,32,13,19,44,31,13,48,18,30,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-021,дpкFи╜,66,40,26,75,35,40,77,47,30,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-031,дддsи╜,35,19,16,28,12,16,40,20,20,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-046,дд┐│и╜,155,86,69,201,100,101,249,119,130,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-039,дхд╞и╜,182,89,93,279,143,136,348,184,164,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-028,е_к∙и╜,51,23,28,44,24,20,65,42,23,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-026,е_мzи╜,121,70,51,107,51,56,154,81,73,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-036,е┴▒┌и╜,129,78,51,210,100,110,243,136,107,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-002,е┴┼vи╜,88,48,40,99,57,42,101,50,51,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-041,жие\и╜,194,89,105,297,155,142,374,196,178,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-032,жшк∙и╜,97,49,48,89,48,41,99,64,35,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-023,з╡╖Gи╜,42,27,15,62,26,36,78,41,37,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-015,й╡ени╜,212,107,105,319,160,159,367,184,183,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-014,кFз°и╜,163,99,64,195,105,90,220,117,103,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-019,кFк∙и╜,42,20,22,47,26,21,64,36,28,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-034,лnк∙и╜,92,46,46,129,68,61,115,70,45,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-011,лnмzи╜,110,53,57,207,104,103,205,107,98,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-009,лn╛Їи╜,61,32,29,98,51,47,118,65,53,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-037,л╪нxи╜,83,37,46,134,68,66,175,100,75,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-010,л╪╖~и╜,129,67,62,139,63,76,168,89,79,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-038,лф╖╜и╜,245,132,113,316,152,164,526,280,246,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-035,нt│ви╜,196,88,108,307,150,157,353,184,169,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-044,оїдsи╜,127,66,61,212,107,105,250,134,116,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-001,пл╣Aи╜,133,67,66,144,88,56,194,104,90,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-025,╙tе╒и╜,119,58,61,126,59,67,169,76,93,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-027,▒Ўмwи╜,202,113,89,149,80,69,231,116,115,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-012,│═▒█и╜,59,36,23,90,42,48,102,44,58,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-040,┤_┐│и╜,103,60,43,147,67,80,228,125,103,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-022,╡ц╢щи╜,60,34,26,36,15,21,81,45,36,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-008,╢iдhи╜,91,44,47,101,55,46,164,88,76,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-017,╖Oжwи╜,77,46,31,84,47,37,164,87,77,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-018,╖sе┴и╜,69,40,29,76,38,38,82,42,40,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-024,╖sе═и╜,171,82,89,124,61,63,177,101,76,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-042,╖sкFи╜,205,98,107,277,145,132,325,181,144,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-013,╛дй·и╜,137,70,67,158,78,80,203,107,96,"105Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-047,┬\═∙и╜,162,84,78,156,79,77,253,127,126,"105Y12M"
10002,йy─ї┐д,10002120,лn┐D╢m,10002120-003,кFйиз°,60,21,39,49,30,19,34,17,17,"105Y12M"
10002,йy─ї┐д,10002120,лn┐D╢m,10002120-005,кZ╢Ёз°,44,21,23,32,16,16,35,18,17,"105Y12M"
10002,йy─ї┐д,10002120,лn┐D╢m,10002120-004,кўйиз°,62,34,28,58,25,33,57,26,31,"105Y12M"
10002,йy─ї┐д,10002120,лn┐D╢m,10002120-006,кўмvз°,53,34,19,50,30,20,49,25,24,"105Y12M"
10002,йy─ї┐д,10002120,лn┐D╢m,10002120-001,лn┐Dз°,118,64,54,76,37,39,116,57,59,"105Y12M"
10002,йy─ї┐д,10002120,лn┐D╢m,10002120-002,║╤н╘з°,128,54,74,93,49,44,93,46,47,"105Y12M"
10002,йy─ї┐д,10002120,лn┐D╢m,10002120-007,┐Dксз°,101,54,47,74,41,33,74,36,38,"105Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-004,дC╜хз°,51,27,24,83,45,38,151,79,72,"105Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-008,дд╡╪з°,17,7,10,16,11,5,31,16,15,"105Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-007,д║л░з°,67,38,29,52,28,24,94,48,46,"105Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-009,е├йMз°,97,46,51,59,32,27,123,65,58,"105Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-012,жP╝╓з°,119,64,55,114,70,44,147,79,68,"105Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-002,й|╝wз°,71,34,37,66,33,33,121,63,58,"105Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-011,кEдsз°,115,62,53,85,40,45,131,76,55,"105Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-001,н√дsз°,287,157,130,239,129,110,382,183,199,"105Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-005,▓`╖╛з°,93,41,52,82,41,41,126,66,60,"105Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-003,┤fжnз°,80,47,33,89,45,44,142,70,72,"105Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-015,┤Єе_з°,57,32,25,27,10,17,59,35,24,"105Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-016,┤Єжшз°,57,36,21,59,26,33,99,60,39,"105Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-013,┤ЄкFз°,50,27,23,29,14,15,74,35,39,"105Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-014,╢hеPз°,32,16,16,33,16,17,70,34,36,"105Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-006,у╕л╤з°,47,32,15,26,15,11,69,40,29,"105Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-010,└Yд└з°,60,35,25,52,28,24,102,62,40,"105Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-023,дGл░и╜,56,31,25,47,28,19,84,34,50,"105Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-021,дUоHи╜,47,20,27,38,19,19,74,36,38,"105Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-009,дjз|и╜,69,39,30,69,42,27,112,59,53,"105Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-002,дjи╜и╜,37,17,20,25,13,12,40,17,23,"105Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-003,дj╖╦и╜,40,24,16,42,18,24,49,25,24,"105Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-022,дд▒[и╜,56,31,25,48,29,19,67,36,31,"105Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-006,е~┐Dи╜,29,13,16,26,13,13,52,33,19,"105Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-001,е█л░и╜,5,2,3,8,4,4,16,8,8,"105Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-004,жX┐│и╜,6,5,1,14,10,4,27,17,10,"105Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-014,ж╦жwи╜,146,73,73,84,40,44,133,71,62,"105Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-005,зє╖sи╜,55,24,31,45,27,18,76,45,31,"105Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-016,й▐╢ои╜,94,51,43,170,88,82,233,136,97,"105Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-008,кZ└чи╜,81,44,37,90,39,51,125,60,65,"105Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-019,кўм╒и╜,42,15,27,17,10,7,63,32,31,"105Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-018,кўн▒и╜,72,40,32,72,32,40,125,73,52,"105Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-011,л░е_и╜,28,15,13,29,19,10,42,19,23,"105Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-012,л░жши╜,17,10,7,24,11,13,35,15,20,"105Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-010,л░кFи╜,24,11,13,37,17,20,54,30,24,"105Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-013,л░лnи╜,28,15,13,43,21,22,43,22,21,"105Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-020,│╗оHи╜,60,37,23,55,30,25,76,34,42,"105Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-007,┤фдfи╜,41,23,18,27,14,13,35,18,17,"105Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-015,╖sл╪и╜,98,52,46,123,70,53,202,113,89,"105Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-017,║╓жии╜,40,20,20,49,23,26,88,48,40,"105Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-024,└tдsи╜,57,26,31,24,10,14,45,19,26,"105Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-018,дG╡▓з°,30,17,13,19,11,8,19,9,10,"105Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-007,дG└sз°,56,32,24,54,26,28,85,44,41,"105Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-010,дTе┴з°,139,80,59,108,62,46,176,90,86,"105Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-004,дjй╛з°,121,77,44,135,66,69,193,95,98,"105Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-005,дj╕qз°,39,14,25,39,22,17,32,17,15,"105Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-006,д╗╡▓з°,77,39,38,61,31,30,90,49,41,"105Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-009,е╔е╨з°,122,64,58,71,39,32,154,71,83,"105Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-002,е╔е█з°,117,57,60,83,43,40,128,73,55,"105Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-013,е╔е·з°,51,28,23,34,25,9,60,30,30,"105Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-001,е╒╢│з°,104,57,47,78,40,38,109,59,50,"105Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-012,е╒├Zз°,36,21,15,43,20,23,49,29,20,"105Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-014,е·кZз°,77,42,35,39,19,20,76,39,37,"105Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-015,зdиFз°,150,79,71,108,58,50,135,71,64,"105Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-011,кLм№з°,57,34,23,63,27,36,76,44,32,"105Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-008,о╔╝щз°,74,40,34,58,29,29,82,39,43,"105Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-017,░╠▒[з°,53,25,28,27,16,11,57,26,31,"105Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-003,╝w╢зз°,204,98,106,183,90,93,219,120,99,"105Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-016,└s╝цз°,203,115,88,152,76,76,190,95,95,"105Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-004,дj╖sи╜,69,42,27,118,55,63,161,89,72,"105Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-029,дддsи╜,68,33,35,91,46,45,103,56,47,"105Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-030,дпйMи╜,48,23,25,54,19,35,69,39,30,"105Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-024,дп╖Rи╜,235,129,106,355,172,183,380,184,196,"105Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-011,дп╝wи╜,74,45,29,71,40,31,83,34,49,"105Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-020,д╜е┐и╜,222,124,98,326,187,139,342,178,164,"105Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-018,е_жии╜,196,99,97,284,138,146,310,146,164,"105Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-010,жие\и╜,93,50,43,118,57,61,147,81,66,"105Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-023,ж╦кLи╜,182,95,87,301,161,140,306,156,150,"105Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-017,жшжwи╜,194,94,100,167,84,83,205,99,106,"105Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-005,кFжwи╜,253,130,123,340,187,153,448,224,224,"105Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-022,лH╕qи╜,219,109,110,323,160,163,350,183,167,"105Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-008,лnйўи╜,162,89,73,168,99,69,190,91,99,"105Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-009,лn╗ии╜,104,54,50,115,58,57,109,58,51,"105Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-026,░ъ╡╪и╜,327,181,146,466,245,221,497,250,247,"105Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-028,╢}й·и╜,70,34,36,69,36,33,97,45,52,"105Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-021,╢░▓╗и╜,67,30,37,114,54,60,117,64,53,"105Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-006,╖s╕sи╜,143,77,66,177,97,80,262,154,108,"105Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-016,║~е┴и╜,300,165,135,420,214,206,376,203,173,"105Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-027,║√┤ни╜,214,115,99,312,163,149,336,155,181,"105Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-019,╜хдхи╜,258,137,121,331,164,167,348,196,152,"105Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-025,╛ЁкLи╜,229,112,117,373,185,188,358,185,173,"105Y12M"
