COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,A0A5_CNT,A0A5_M_CNT,A0A5_F_CNT,A6A11_CNT,A6A11_M_CNT,A6A11_F_CNT,A12A17_CNT,A12A17_M_CNT,A12A17_F_CNT,INFO_TIME
10002,йy─ї┐д,10002100,дTмP╢m,10002100-001,н√дsз°,2,2,0,1,1,0,2,0,2,"107Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-013,╢QкLз°,15,7,8,11,3,8,37,25,12,"107Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-007,╢░╝yз°,41,18,23,46,21,25,51,33,18,"107Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-014,╕U┤Iз°,9,3,6,22,12,10,41,14,27,"107Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-012,╕U╝wз°,27,15,12,10,5,5,35,17,18,"107Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-006,╕q╝wз°,43,25,18,67,52,15,71,41,30,"107Y12M"
10002,йy─ї┐д,10002100,дTмP╢m,10002100-004,┬∙╜хз°,19,12,7,17,8,9,30,13,17,"107Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-007,д╙енз°,1,0,1,0,0,0,0,0,0,"107Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-008,е|йuз°,108,55,53,56,27,29,78,36,42,"107Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-003,кQ├╣з°,66,32,34,32,18,14,63,33,30,"107Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-009,лnдsз°,100,47,53,86,38,48,53,26,27,"107Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-010,нZжwз°,36,15,21,9,4,5,10,6,4,"107Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-005,н^дhз°,36,16,20,26,10,16,19,11,8,"107Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-002,▒[░ёз°,57,35,22,48,33,15,60,28,32,"107Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-001,┤H╖╦з°,83,46,37,74,33,41,82,49,33,"107Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-004,┤_┐│з°,12,8,4,12,7,5,10,3,7,"107Y12M"
10002,йy─ї┐д,10002110,дjжP╢m,10002110-006,╝╓дЇз°,38,19,19,31,16,15,24,11,13,"107Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-002,дG╡▓з°,65,29,36,49,23,26,89,43,46,"107Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-001,дT┐│з°,107,60,47,75,39,36,78,47,31,"107Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-004,дWе|з°,54,27,27,22,14,8,49,25,24,"107Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-009,дjжNз°,204,121,83,164,89,75,218,107,111,"107Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-005,дд┐│з°,51,25,26,15,6,9,61,29,32,"107Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-008,дн╡▓з°,181,98,83,135,76,59,211,113,98,"107Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-006,е|╡▓з°,91,51,40,49,26,23,94,53,41,"107Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-014,жи┐│з°,169,87,82,180,100,80,212,102,110,"107Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-013,зQ┐Aз°,80,40,40,51,24,27,95,41,54,"107Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-011,з╡л┬з°,67,36,31,54,25,29,83,49,34,"107Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-010,иєйMз°,194,96,98,127,60,67,174,87,87,"107Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-015,йu╖sз°,134,70,64,86,52,34,153,86,67,"107Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-007,║╓┐│з°,79,41,38,49,24,25,76,39,37,"107Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-012,└A▓│з°,55,26,29,41,25,16,71,45,26,"107Y12M"
10002,йy─ї┐д,10002090,дн╡▓╢m,10002090-003,┬эжwз°,110,59,51,83,49,34,117,52,65,"107Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-012,дK─_з°,37,18,19,30,19,11,56,30,26,"107Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-004,дTй_з°,45,20,25,38,24,14,53,34,19,"107Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-013,дYдsз°,59,28,31,56,37,19,67,27,40,"107Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-024,дj╢iз°,37,10,27,36,19,17,44,19,25,"107Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-005,дj┐│з°,51,30,21,30,16,14,49,25,24,"107Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-014,дддsз°,13,10,3,30,17,13,15,8,7,"107Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-011,д╙йMз°,76,34,42,52,32,20,71,40,31,"107Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-009,еVдsз°,29,13,16,36,23,13,43,22,21,"107Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-016,е├м№з°,138,71,67,94,44,50,138,68,70,"107Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-010,жwенз°,35,19,16,54,30,24,68,34,34,"107Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-006,кFл░з°,86,45,41,83,36,47,93,48,45,"107Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-001,кZ▓Wз°,51,33,18,22,15,7,46,23,23,"107Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-008,лn┐│з°,273,135,138,331,165,166,270,138,132,"107Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-023,м_кLз°,54,30,24,70,35,35,107,56,51,"107Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-002,м├п]з°,83,44,39,95,49,46,114,57,57,"107Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-007,н╗йMз°,321,175,146,393,180,213,270,150,120,"107Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-020,▒oжwз°,47,26,21,33,14,19,50,28,22,"107Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-018,▓M╖╛з°,269,139,130,268,131,137,197,95,102,"107Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-019,│└оHз°,110,58,52,68,39,29,105,56,49,"107Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-015,╢╢жwз°,227,123,104,173,81,92,238,118,120,"107Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-017,╕sн^з°,198,101,97,161,91,70,217,114,103,"107Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-003,╕╔л░з°,75,40,35,60,36,24,78,33,45,"107Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-022,╝sжwз°,50,29,21,46,25,21,92,51,41,"107Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-021,╝s┐│з°,80,47,33,50,28,22,130,65,65,"107Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-013,дj║╓з°,73,32,41,44,25,19,91,53,38,"107Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-010,е\│╥з°,50,26,24,44,22,22,68,34,34,"107Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-009,еjлFз°,62,26,36,57,31,26,98,56,42,"107Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-014,еj╡▓з°,34,17,17,24,11,13,67,36,31,"107Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-007,е├┬эз°,34,16,18,14,4,10,41,19,22,"107Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-001,жN▓╗з°,156,80,76,109,64,45,162,82,80,"107Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-008,й╛з╡з°,125,61,64,112,59,53,125,67,58,"107Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-004,кF┤фз°,30,17,13,27,12,15,56,32,24,"107Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-011,м№л░з°,86,45,41,69,38,31,119,62,57,"107Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-002,м№║╓з°,73,37,36,42,24,18,109,58,51,"107Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-005,┤_┐│з°,71,35,36,49,29,20,96,56,40,"107Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-012,╖sк└з°,33,17,16,22,10,12,46,21,25,"107Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-003,╖sлnз°,38,19,19,29,20,9,57,27,30,"107Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-006,╣L└нз°,48,21,27,47,30,17,86,44,42,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-016,дC▒iи╜,85,40,45,102,48,54,131,66,65,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-043,дC╡▓и╜,136,71,65,188,88,100,268,143,125,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-045,дj╖sи╜,28,12,16,31,21,10,42,19,23,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-021,дpкFи╜,81,41,40,66,34,32,89,45,44,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-031,дддsи╜,35,21,14,29,13,16,34,18,16,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-046,дд┐│и╜,165,92,73,197,98,99,243,126,117,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-039,дхд╞и╜,175,93,82,283,152,131,306,144,162,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-028,е_к∙и╜,62,33,29,40,25,15,63,40,23,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-026,е_мzи╜,144,74,70,121,62,59,124,62,62,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-036,е┴▒┌и╜,118,64,54,216,118,98,222,118,104,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-002,е┴┼vи╜,88,47,41,87,53,34,87,37,50,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-041,жие\и╜,194,92,102,284,143,141,344,182,162,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-032,жшк∙и╜,94,50,44,102,48,54,97,58,39,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-023,з╡╖Gи╜,47,29,18,45,26,19,76,40,36,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-015,й╡ени╜,215,112,103,347,184,163,341,162,179,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-014,кFз°и╜,156,95,61,190,101,89,200,109,91,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-019,кFк∙и╜,38,22,16,41,21,20,55,38,17,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-034,лnк∙и╜,76,34,42,119,62,57,94,58,36,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-011,лnмzи╜,125,58,67,205,107,98,210,102,108,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-009,лn╛Їи╜,64,43,21,114,56,58,101,50,51,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-037,л╪нxи╜,87,42,45,111,60,51,143,67,76,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-010,л╪╖~и╜,112,64,48,165,82,83,150,76,74,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-038,лф╖╜и╜,252,119,133,295,144,151,420,207,213,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-035,нt│ви╜,179,89,90,298,138,160,307,166,141,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-044,оїдsи╜,114,65,49,228,120,108,208,99,109,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-001,пл╣Aи╜,111,50,61,159,89,70,157,95,62,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-025,╙tе╒и╜,115,56,59,135,71,64,152,74,78,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-027,▒Ўмwи╜,202,105,97,130,67,63,202,116,86,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-012,│═▒█и╜,79,44,35,82,41,41,95,40,55,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-040,┤_┐│и╜,109,54,55,124,59,65,169,96,73,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-022,╡ц╢щи╜,47,25,22,52,26,26,66,36,30,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-008,╢iдhи╜,85,37,48,89,47,42,164,88,76,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-017,╖Oжwи╜,77,39,38,71,41,30,132,73,59,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-018,╖sе┴и╜,67,40,27,91,49,42,68,38,30,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-024,╖sе═и╜,161,79,82,129,57,72,163,82,81,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-042,╖sкFи╜,204,111,93,282,137,145,301,169,132,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-013,╛дй·и╜,120,67,53,172,76,96,164,91,73,"107Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-047,┬\═∙и╜,159,91,68,181,93,88,210,101,109,"107Y12M"
10002,йy─ї┐д,10002120,лn┐D╢m,10002120-003,кFйиз°,42,17,25,57,30,27,25,14,11,"107Y12M"
10002,йy─ї┐д,10002120,лn┐D╢m,10002120-005,кZ╢Ёз°,38,14,24,29,14,15,26,15,11,"107Y12M"
10002,йy─ї┐д,10002120,лn┐D╢m,10002120-004,кўйиз°,65,35,30,44,17,27,49,21,28,"107Y12M"
10002,йy─ї┐д,10002120,лn┐D╢m,10002120-006,кўмvз°,51,33,18,52,31,21,49,29,20,"107Y12M"
10002,йy─ї┐д,10002120,лn┐D╢m,10002120-001,лn┐Dз°,113,55,58,72,37,35,93,45,48,"107Y12M"
10002,йy─ї┐д,10002120,лn┐D╢m,10002120-002,║╤н╘з°,105,39,66,100,53,47,100,46,54,"107Y12M"
10002,йy─ї┐д,10002120,лn┐D╢m,10002120-007,┐Dксз°,107,53,54,83,43,40,82,44,38,"107Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-004,дC╜хз°,51,21,30,80,42,38,125,65,60,"107Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-008,дд╡╪з°,15,8,7,29,20,9,22,11,11,"107Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-007,д║л░з°,64,41,23,86,48,38,100,54,46,"107Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-009,е├йMз°,88,43,45,56,27,29,107,56,51,"107Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-012,жP╝╓з°,97,52,45,107,65,42,153,95,58,"107Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-002,й|╝wз°,72,34,38,60,33,27,100,56,44,"107Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-011,кEдsз°,128,69,59,101,63,38,119,69,50,"107Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-001,н√дsз°,240,127,113,253,133,120,353,184,169,"107Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-005,▓`╖╛з°,95,40,55,80,31,49,108,63,45,"107Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-003,┤fжnз°,76,46,30,89,49,40,130,62,68,"107Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-015,┤Єе_з°,46,27,19,39,22,17,44,23,21,"107Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-016,┤Єжшз°,65,36,29,53,23,30,78,49,29,"107Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-013,┤ЄкFз°,47,28,19,26,11,15,54,27,27,"107Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-014,╢hеPз°,26,14,12,28,13,15,66,33,33,"107Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-006,у╕л╤з°,53,24,29,33,21,12,58,35,23,"107Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-010,└Yд└з°,56,33,23,44,23,21,88,56,32,"107Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-023,дGл░и╜,59,32,27,48,25,23,71,31,40,"107Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-021,дUоHи╜,46,26,20,37,14,23,67,27,40,"107Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-009,дjз|и╜,63,33,30,62,38,24,91,46,45,"107Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-002,дjи╜и╜,21,11,10,33,14,19,37,18,19,"107Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-003,дj╖╦и╜,43,24,19,29,10,19,51,24,27,"107Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-022,дд▒[и╜,60,32,28,50,28,22,48,25,23,"107Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-006,е~┐Dи╜,36,18,18,29,12,17,49,32,17,"107Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-001,е█л░и╜,1,1,0,6,1,5,14,8,6,"107Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-004,жX┐│и╜,8,6,2,12,8,4,19,15,4,"107Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-014,ж╦жwи╜,140,76,64,91,37,54,104,62,42,"107Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-005,зє╖sи╜,59,29,30,37,20,17,66,39,27,"107Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-016,й▐╢ои╜,104,59,45,140,62,78,218,123,95,"107Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-008,кZ└чи╜,87,53,34,93,41,52,110,54,56,"107Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-019,кўм╒и╜,34,16,18,22,13,9,52,24,28,"107Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-018,кўн▒и╜,75,38,37,59,27,32,102,60,42,"107Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-011,л░е_и╜,25,15,10,26,16,10,34,17,17,"107Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-012,л░жши╜,26,10,16,24,16,8,28,11,17,"107Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-010,л░кFи╜,30,15,15,30,13,17,43,26,17,"107Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-013,л░лnи╜,28,15,13,42,24,18,42,18,24,"107Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-020,│╗оHи╜,64,38,26,74,40,34,62,34,28,"107Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-007,┤фдfи╜,36,20,16,35,19,16,26,13,13,"107Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-015,╖sл╪и╜,90,52,38,116,68,48,166,95,71,"107Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-017,║╓жии╜,39,19,20,51,25,26,72,40,32,"107Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-024,└tдsи╜,51,26,25,18,10,8,37,14,23,"107Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-018,дG╡▓з°,26,15,11,16,8,8,15,10,5,"107Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-007,дG└sз°,47,28,19,41,22,19,64,35,29,"107Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-010,дTе┴з°,111,71,40,110,57,53,128,70,58,"107Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-004,дjй╛з°,134,80,54,135,65,70,165,87,78,"107Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-005,дj╕qз°,27,13,14,34,17,17,27,14,13,"107Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-006,д╗╡▓з°,78,43,35,79,35,44,65,34,31,"107Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-009,е╔е╨з°,103,52,51,83,49,34,117,53,64,"107Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-002,е╔е█з°,100,48,52,89,47,42,95,54,41,"107Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-013,е╔е·з°,53,25,28,32,21,11,54,32,22,"107Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-001,е╒╢│з°,88,39,49,78,44,34,81,41,40,"107Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-012,е╒├Zз°,33,17,16,41,20,21,50,26,24,"107Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-014,е·кZз°,70,41,29,44,27,17,50,23,27,"107Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-015,зdиFз°,150,67,83,114,64,50,122,68,54,"107Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-011,кLм№з°,43,27,16,62,29,33,73,38,35,"107Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-008,о╔╝щз°,62,31,31,61,30,31,77,41,36,"107Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-017,░╠▒[з°,46,26,20,27,15,12,54,29,25,"107Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-003,╝w╢зз°,194,98,96,176,86,90,175,88,87,"107Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-016,└s╝цз°,189,97,92,157,80,77,163,87,76,"107Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-004,дj╖sи╜,66,34,32,114,56,58,164,86,78,"107Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-029,дддsи╜,64,26,38,101,53,48,93,51,42,"107Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-030,дпйMи╜,49,24,25,69,33,36,62,28,34,"107Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-024,дп╖Rи╜,219,106,113,344,184,160,399,192,207,"107Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-011,дп╝wи╜,63,36,27,70,39,31,89,42,47,"107Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-020,д╜е┐и╜,210,120,90,323,175,148,314,177,137,"107Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-018,е_жии╜,194,97,97,285,152,133,309,139,170,"107Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-010,жие\и╜,110,59,51,129,66,63,140,68,72,"107Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-023,ж╦кLи╜,168,93,75,319,173,146,290,139,151,"107Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-017,жшжwи╜,198,104,94,185,89,96,212,101,111,"107Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-005,кFжwи╜,216,115,101,303,152,151,400,214,186,"107Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-022,лH╕qи╜,198,100,98,312,157,155,344,184,160,"107Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-008,лnйўи╜,148,90,58,149,83,66,182,88,94,"107Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-009,лn╗ии╜,84,39,45,150,79,71,108,56,52,"107Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-026,░ъ╡╪и╜,298,153,145,485,253,232,488,244,244,"107Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-028,╢}й·и╜,71,37,34,72,40,32,85,42,43,"107Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-021,╢░▓╗и╜,59,32,27,108,48,60,107,51,56,"107Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-006,╖s╕sи╜,151,79,72,174,91,83,241,139,102,"107Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-016,║~е┴и╜,257,134,123,421,232,189,380,190,190,"107Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-027,║√┤ни╜,187,104,83,323,169,154,314,156,158,"107Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-019,╜хдхи╜,236,115,121,341,173,168,332,169,163,"107Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-025,╛ЁкLи╜,202,108,94,378,189,189,378,178,200,"107Y12M"
