COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,A0A5_CNT,A0A5_M_CNT,A0A5_F_CNT,A6A11_CNT,A6A11_M_CNT,A6A11_F_CNT,A12A17_CNT,A12A17_M_CNT,A12A17_F_CNT,INFO_TIME
10002,йy─ї┐д,10002080,еVдs╢m,10002080-009,еVдsз°,40,21,19,38,21,17,57,28,29,"106Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-016,е├м№з°,141,62,79,106,50,56,169,90,79,"106Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-010,жwенз°,44,20,24,52,30,22,67,34,33,"106Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-006,кFл░з°,86,38,48,77,38,39,103,57,46,"106Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-001,кZ▓Wз°,41,29,12,18,8,10,59,30,29,"106Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-008,лn┐│з°,305,152,153,355,177,178,270,147,123,"106Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-023,м_кLз°,59,36,23,66,36,30,131,62,69,"106Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-002,м├п]з°,94,52,42,97,49,48,119,60,59,"106Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-007,н╗йMз°,344,191,153,378,177,201,251,125,126,"106Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-020,▒oжwз°,55,34,21,30,16,14,55,28,27,"106Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-018,▓M╖╛з°,267,137,130,243,109,134,247,121,126,"106Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-019,│└оHз°,108,63,45,69,37,32,119,61,58,"106Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-015,╢╢жwз°,229,121,108,194,90,104,268,141,127,"106Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-017,╕sн^з°,202,114,88,182,98,84,270,140,130,"106Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-003,╕╔л░з°,67,36,31,60,35,25,76,32,44,"106Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-022,╝sжwз°,50,29,21,48,23,25,129,73,56,"106Y12M"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-021,╝s┐│з°,85,51,34,52,25,27,163,86,77,"106Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-013,дj║╓з°,76,32,44,43,25,18,107,67,40,"106Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-010,е\│╥з°,54,28,26,53,23,30,78,41,37,"106Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-009,еjлFз°,71,31,40,51,26,25,104,60,44,"106Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-014,еj╡▓з°,34,20,14,29,15,14,78,40,38,"106Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-007,е├┬эз°,33,14,19,18,8,10,45,21,24,"106Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-001,жN▓╗з°,155,73,82,100,51,49,165,85,80,"106Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-008,й╛з╡з°,135,67,68,91,50,41,131,65,66,"106Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-004,кF┤фз°,27,14,13,33,17,16,64,35,29,"106Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-011,м№л░з°,95,49,46,73,44,29,127,64,63,"106Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-002,м№║╓з°,78,39,39,45,27,18,136,73,63,"106Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-005,┤_┐│з°,71,37,34,51,31,20,108,58,50,"106Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-012,╖sк└з°,33,18,15,19,7,12,52,24,28,"106Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-003,╖sлnз°,33,19,14,28,18,10,69,31,38,"106Y12M"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-006,╣L└нз°,54,24,30,57,36,21,91,42,49,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-016,дC▒iи╜,93,40,53,114,61,53,122,59,63,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-043,дC╡▓и╜,152,84,68,201,100,101,287,147,140,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-045,дj╖sи╜,29,13,16,35,23,12,40,17,23,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-021,дpкFи╜,66,39,27,76,39,37,86,49,37,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-031,дддsи╜,37,19,18,24,10,14,38,20,18,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-046,дд┐│и╜,167,96,71,213,102,111,244,123,121,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-039,дхд╞и╜,174,84,90,287,149,138,356,184,172,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-028,е_к∙и╜,58,26,32,42,22,20,60,39,21,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-026,е_мzи╜,138,75,63,112,54,58,136,72,64,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-036,е┴▒┌и╜,134,76,58,194,95,99,240,130,110,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-002,е┴┼vи╜,81,43,38,95,58,37,92,45,47,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-041,жие\и╜,197,93,104,282,146,136,365,189,176,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-032,жшк∙и╜,100,50,50,84,44,40,100,64,36,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-023,з╡╖Gи╜,48,31,17,53,28,25,84,43,41,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-015,й╡ени╜,213,111,102,336,181,155,345,167,178,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-014,кFз°и╜,169,102,67,187,102,85,219,117,102,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-019,кFк∙и╜,41,20,21,48,24,24,62,39,23,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-034,лnк∙и╜,80,43,37,129,67,62,102,62,40,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-011,лnмzи╜,126,61,65,207,109,98,201,105,96,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-009,лn╛Їи╜,67,42,25,101,53,48,115,60,55,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-037,л╪нxи╜,89,39,50,117,58,59,162,83,79,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-010,л╪╖~и╜,128,69,59,156,73,83,160,86,74,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-038,лф╖╜и╜,261,134,127,308,152,156,475,238,237,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-035,нt│ви╜,200,87,113,288,143,145,331,168,163,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-044,оїдsи╜,131,69,62,215,103,112,229,123,106,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-001,пл╣Aи╜,144,70,74,148,83,65,170,100,70,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-025,╙tе╒и╜,119,57,62,129,72,57,154,67,87,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-027,▒Ўмwи╜,198,113,85,138,70,68,214,114,100,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-012,│═▒█и╜,66,40,26,86,42,44,95,37,58,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-040,┤_┐│и╜,108,56,52,132,63,69,193,106,87,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-022,╡ц╢щи╜,50,25,25,42,18,24,70,39,31,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-008,╢iдhи╜,85,41,44,92,52,40,153,78,75,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-017,╖Oжwи╜,91,50,41,83,52,31,148,82,66,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-018,╖sе┴и╜,71,41,30,83,42,41,78,42,36,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-024,╖sе═и╜,176,85,91,125,61,64,176,96,80,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-042,╖sкFи╜,213,116,97,276,134,142,303,164,139,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-013,╛дй·и╜,139,73,66,162,75,87,185,99,86,"106Y12M"
10002,йy─ї┐д,10002010,йy─їел,10002010-047,┬\═∙и╜,158,86,72,146,73,73,232,118,114,"106Y12M"
10002,йy─ї┐д,10002120,лn┐D╢m,10002120-003,кFйиз°,55,21,34,49,29,20,26,15,11,"106Y12M"
10002,йy─ї┐д,10002120,лn┐D╢m,10002120-005,кZ╢Ёз°,44,18,26,30,15,15,31,18,13,"106Y12M"
10002,йy─ї┐д,10002120,лn┐D╢m,10002120-004,кўйиз°,57,32,25,54,21,33,51,22,29,"106Y12M"
10002,йy─ї┐д,10002120,лn┐D╢m,10002120-006,кўмvз°,47,29,18,48,27,21,55,28,27,"106Y12M"
10002,йy─ї┐д,10002120,лn┐D╢m,10002120-001,лn┐Dз°,113,54,59,71,36,35,110,51,59,"106Y12M"
10002,йy─ї┐д,10002120,лn┐D╢m,10002120-002,║╤н╘з°,113,41,72,99,54,45,97,48,49,"106Y12M"
10002,йy─ї┐д,10002120,лn┐D╢m,10002120-007,┐Dксз°,99,52,47,72,40,32,70,36,34,"106Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-004,дC╜хз°,47,21,26,84,45,39,136,70,66,"106Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-008,дд╡╪з°,16,7,9,25,18,7,24,13,11,"106Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-007,д║л░з°,61,41,20,67,33,34,87,45,42,"106Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-009,е├йMз°,95,48,47,64,38,26,122,58,64,"106Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-012,жP╝╓з°,122,70,52,113,68,45,159,93,66,"106Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-002,й|╝wз°,75,36,39,68,36,32,115,57,58,"106Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-011,кEдsз°,123,70,53,91,51,40,134,76,58,"106Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-001,н√дsз°,264,145,119,246,130,116,377,188,189,"106Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-005,▓`╖╛з°,99,47,52,80,32,48,110,64,46,"106Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-003,┤fжnз°,82,46,36,92,48,44,133,65,68,"106Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-015,┤Єе_з°,52,30,22,34,17,17,52,31,21,"106Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-016,┤Єжшз°,70,42,28,58,27,31,90,56,34,"106Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-013,┤ЄкFз°,50,29,21,28,14,14,65,30,35,"106Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-014,╢hеPз°,31,16,15,29,15,14,67,34,33,"106Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-006,у╕л╤з°,45,26,19,29,17,12,72,43,29,"106Y12M"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-010,└Yд└з°,59,37,22,46,27,19,92,57,35,"106Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-023,дGл░и╜,59,30,29,47,26,21,85,36,49,"106Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-021,дUоHи╜,45,23,22,38,16,22,66,31,35,"106Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-009,дjз|и╜,70,41,29,65,40,25,111,56,55,"106Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-002,дjи╜и╜,34,16,18,36,19,17,45,20,25,"106Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-003,дj╖╦и╜,44,24,20,35,12,23,51,26,25,"106Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-022,дд▒[и╜,56,30,26,53,29,24,56,33,23,"106Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-006,е~┐Dи╜,41,17,24,25,12,13,55,36,19,"106Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-001,е█л░и╜,1,0,1,7,3,4,16,8,8,"106Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-004,жX┐│и╜,10,8,2,15,11,4,23,15,8,"106Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-014,ж╦жwи╜,141,70,71,96,46,50,114,61,53,"106Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-005,зє╖sи╜,57,26,31,39,22,17,72,44,28,"106Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-016,й▐╢ои╜,111,61,50,145,72,73,236,135,101,"106Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-008,кZ└чи╜,91,50,41,86,33,53,113,55,58,"106Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-019,кўм╒и╜,38,16,22,19,10,9,60,28,32,"106Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-018,кўн▒и╜,72,38,34,62,33,29,120,67,53,"106Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-011,л░е_и╜,27,16,11,23,15,8,42,21,21,"106Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-012,л░жши╜,21,10,11,19,10,9,27,12,15,"106Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-010,л░кFи╜,25,11,14,33,12,21,44,26,18,"106Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-013,л░лnи╜,29,16,13,42,22,20,41,20,21,"106Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-020,│╗оHи╜,58,34,24,64,33,31,68,34,34,"106Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-007,┤фдfи╜,39,21,18,35,18,17,32,16,16,"106Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-015,╖sл╪и╜,96,55,41,116,69,47,191,105,86,"106Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-017,║╓жии╜,36,20,16,52,24,28,83,46,37,"106Y12M"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-024,└tдsи╜,55,33,22,21,9,12,41,15,26,"106Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-018,дG╡▓з°,30,16,14,18,11,7,18,13,5,"106Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-007,дG└sз°,56,35,21,45,24,21,73,39,34,"106Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-010,дTе┴з°,138,82,56,100,50,50,158,83,75,"106Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-004,дjй╛з°,141,83,58,117,56,61,179,92,87,"106Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-005,дj╕qз°,33,14,19,37,21,16,25,13,12,"106Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-006,д╗╡▓з°,76,42,34,69,31,38,81,47,34,"106Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-009,е╔е╨з°,115,58,57,67,36,31,145,70,75,"106Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-002,е╔е█з°,107,51,56,88,45,43,112,60,52,"106Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-013,е╔е·з°,53,32,21,34,22,12,59,31,28,"106Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-001,е╒╢│з°,95,46,49,73,41,32,96,53,43,"106Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-012,е╒├Zз°,32,17,15,43,19,24,47,28,19,"106Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-014,е·кZз°,74,43,31,46,23,23,62,31,31,"106Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-015,зdиFз°,154,74,80,118,67,51,126,67,59,"106Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-011,кLм№з°,55,33,22,61,29,32,71,39,32,"106Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-008,о╔╝щз°,71,40,31,60,29,31,79,41,38,"106Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-017,░╠▒[з°,50,26,24,21,13,8,53,30,23,"106Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-003,╝w╢зз°,190,91,99,184,92,92,210,115,95,"106Y12M"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-016,└s╝цз°,179,96,83,153,76,77,180,91,89,"106Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-004,дj╖sи╜,66,37,29,112,57,55,163,91,72,"106Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-029,дддsи╜,65,27,38,92,48,44,101,56,45,"106Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-030,дпйMи╜,50,28,22,56,21,35,66,33,33,"106Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-024,дп╖Rи╜,238,129,109,355,177,178,397,192,205,"106Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-011,дп╝wи╜,63,38,25,70,42,28,92,38,54,"106Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-020,д╜е┐и╜,206,115,91,308,167,141,321,173,148,"106Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-018,е_жии╜,203,100,103,275,142,133,317,147,170,"106Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-010,жие\и╜,104,56,48,117,53,64,151,80,71,"106Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-023,ж╦кLи╜,179,92,87,309,170,139,284,140,144,"106Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-017,жшжwи╜,198,98,100,177,83,94,201,98,103,"106Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-005,кFжwи╜,246,133,113,307,159,148,414,209,205,"106Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-022,лH╕qи╜,231,117,114,290,142,148,352,182,170,"106Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-008,лnйўи╜,157,95,62,155,89,66,197,97,100,"106Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-009,лn╗ии╜,87,40,47,126,69,57,102,52,50,"106Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-026,░ъ╡╪и╜,312,168,144,464,244,220,475,250,225,"106Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-028,╢}й·и╜,70,33,37,80,44,36,90,41,49,"106Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-021,╢░▓╗и╜,67,30,37,116,57,59,117,59,58,"106Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-006,╖s╕sи╜,151,79,72,170,92,78,244,142,102,"106Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-016,║~е┴и╜,279,151,128,417,218,199,371,201,170,"106Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-027,║√┤ни╜,217,119,98,297,139,158,321,158,163,"106Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-019,╜хдхи╜,249,123,126,342,172,170,329,184,145,"106Y12M"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-025,╛ЁкLи╜,223,115,108,371,180,191,366,181,185,"106Y12M"
