COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,A0A5_CNT,A0A5_M_CNT,A0A5_F_CNT,A6A11_CNT,A6A11_M_CNT,A6A11_F_CNT,A12A17_CNT,A12A17_M_CNT,A12A17_F_CNT,INFO_TIME
"65000","新北市","65000010","板橋區","65000010-051","振興里",117,56,61,134,69,65,158,64,94,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-052","振義里",127,54,73,135,70,65,160,72,88,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-053","光復里",94,52,42,126,75,51,175,103,72,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-054","埔墘里",196,107,89,205,86,119,276,144,132,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-055","長壽里",103,59,44,113,60,53,133,76,57,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-056","福壽里",122,58,64,114,47,67,122,51,71,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-057","海山里",353,186,167,663,318,345,689,368,321,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-058","九如里",92,44,48,181,98,83,137,70,67,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-059","玉光里",199,101,98,535,307,228,373,191,182,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-060","光仁里",82,46,36,214,119,95,198,99,99,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-061","埤墘里",219,121,98,438,222,216,351,189,162,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-062","永安里",158,69,89,366,194,172,254,118,136,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-063","雙玉里",116,68,48,319,170,149,309,162,147,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-064","廣新里",106,52,54,325,166,159,239,120,119,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-065","深丘里",476,252,224,871,432,439,722,344,378,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-066","香丘里",145,83,62,378,183,195,295,150,145,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-067","西安里",85,44,41,238,131,107,189,104,85,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-068","東丘里",150,90,60,321,158,163,307,156,151,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-069","長安里",188,98,90,424,198,226,383,192,191,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-070","福丘里",226,104,122,411,208,203,381,203,178,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-071","福祿里",112,56,56,350,184,166,322,163,159,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-072","民族里",268,141,127,565,261,304,459,232,227,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-073","國泰里",87,51,36,226,118,108,255,131,124,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-074","福德里",169,87,82,274,148,126,301,173,128,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-075","景星里",109,55,54,180,92,88,158,90,68,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-076","福星里",97,49,48,183,77,106,197,104,93,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-077","鄉雲里",132,73,59,157,85,72,182,100,82,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-078","廣德里",269,144,125,341,177,164,316,164,152,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-079","大豐里",135,74,61,181,97,84,221,106,115,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-080","重慶里",279,139,140,437,240,197,479,241,238,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-081","仁愛里",96,53,43,131,72,59,129,58,71,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-082","和平里",163,71,92,318,156,162,396,219,177,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-083","廣福里",118,53,65,192,101,91,216,118,98,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-084","華興里",150,77,73,200,95,105,201,106,95,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-085","華貴里",68,43,25,128,71,57,138,64,74,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-086","華德里",240,116,124,308,159,149,332,177,155,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-087","華東里",337,169,168,339,160,179,376,186,190,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-088","信義里",141,75,66,190,88,102,196,97,99,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-089","浮洲里",126,66,60,156,73,83,146,74,72,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-090","華中里",216,104,112,252,115,137,243,134,109,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-091","僑中里",180,89,91,214,100,114,173,98,75,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-092","中山里",276,147,129,352,190,162,422,217,205,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-093","復興里",29,11,18,40,33,7,38,17,21,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-094","大安里",121,67,54,180,105,75,182,93,89,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-095","福安里",275,135,140,374,191,183,498,262,236,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-096","聚安里",222,104,118,205,110,95,245,125,120,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-097","龍安里",82,53,29,116,57,59,140,90,50,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-098","崑崙里",379,196,183,570,285,285,622,346,276,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-099","溪洲里",196,98,98,306,160,146,327,172,155,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-100","溪北里",116,67,49,203,103,100,194,97,97,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-101","香雅里",106,53,53,121,62,59,132,76,56,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-102","新生里",145,77,68,249,135,114,199,106,93,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-103","文德里",126,63,63,104,55,49,136,81,55,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-104","文化里",138,64,74,130,69,61,160,72,88,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-105","新海里",108,56,52,164,84,80,160,76,84,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-106","莒光里",123,63,60,106,52,54,145,81,64,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-107","富貴里",73,36,37,93,41,52,100,52,48,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-108","正泰里",82,44,38,185,97,88,173,90,83,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-109","民生里",56,28,28,173,91,82,145,75,70,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-110","後埔里",141,70,71,213,109,104,215,108,107,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-111","華福里",54,25,29,106,48,58,85,41,44,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-112","堂春里",184,95,89,256,124,132,222,120,102,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-113","成和里",324,167,157,455,232,223,475,267,208,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-114","光榮里",96,50,46,103,51,52,112,62,50,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-115","民安里",69,43,26,226,113,113,117,58,59,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-116","陽明里",85,55,30,97,44,53,92,47,45,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-117","朝陽里",149,83,66,180,95,85,130,70,60,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-118","松柏里",70,33,37,74,35,39,102,59,43,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-119","文聖里",129,65,64,196,97,99,177,96,81,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-120","居仁里",192,109,83,200,98,102,182,93,89,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-121","莊敬里",164,93,71,422,226,196,316,168,148,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-122","東安里",106,55,51,230,122,108,188,81,107,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-123","五權里",165,82,83,226,119,107,221,103,118,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-124","溪福里",540,284,256,788,419,369,898,450,448,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-125","大觀里",144,70,74,215,114,101,163,90,73,"113Y12M"
"65000","新北市","65000010","板橋區","65000010-126","歡園里",31,20,11,47,24,23,44,25,19,"113Y12M"
"65000","新北市","65000020","三重區","65000020-001","大有里",197,107,90,204,112,92,245,133,112,"113Y12M"
"65000","新北市","65000020","三重區","65000020-002","二重里",50,29,21,72,44,28,73,40,33,"113Y12M"
"65000","新北市","65000020","三重區","65000020-003","頂崁里",125,59,66,130,72,58,120,59,61,"113Y12M"
"65000","新北市","65000020","三重區","65000020-004","谷王里",115,59,56,58,31,27,65,32,33,"113Y12M"
"65000","新北市","65000020","三重區","65000020-005","中興里",132,64,68,161,88,73,155,72,83,"113Y12M"
"65000","新北市","65000020","三重區","65000020-006","德厚里",58,34,24,29,14,15,29,14,15,"113Y12M"
"65000","新北市","65000020","三重區","65000020-007","成功里",384,196,188,361,185,176,363,187,176,"113Y12M"
"65000","新北市","65000020","三重區","65000020-008","福祉里",283,145,138,334,172,162,273,151,122,"113Y12M"
"65000","新北市","65000020","三重區","65000020-009","福民里",124,52,72,166,80,86,141,72,69,"113Y12M"
"65000","新北市","65000020","三重區","65000020-010","過田里",217,112,105,315,153,162,293,160,133,"113Y12M"
"65000","新北市","65000020","三重區","65000020-011","錦田里",79,37,42,91,48,43,108,49,59,"113Y12M"
"65000","新北市","65000020","三重區","65000020-012","重明里",175,93,82,222,122,100,196,85,111,"113Y12M"
"65000","新北市","65000020","三重區","65000020-013","光田里",119,63,56,111,61,50,184,100,84,"113Y12M"
"65000","新北市","65000020","三重區","65000020-014","光陽里",154,80,74,153,77,76,245,125,120,"113Y12M"
"65000","新北市","65000020","三重區","65000020-015","田心里",97,54,43,141,82,59,159,94,65,"113Y12M"
"65000","新北市","65000020","三重區","65000020-016","福田里",104,59,45,136,69,67,119,58,61,"113Y12M"
"65000","新北市","65000020","三重區","65000020-017","田中里",236,117,119,364,185,179,321,171,150,"113Y12M"
"65000","新北市","65000020","三重區","65000020-018","田安里",164,85,79,256,143,113,273,143,130,"113Y12M"
"65000","新北市","65000020","三重區","65000020-019","三民里",131,65,66,201,107,94,194,97,97,"113Y12M"
"65000","新北市","65000020","三重區","65000020-020","光明里",298,150,148,407,193,214,363,202,161,"113Y12M"
"65000","新北市","65000020","三重區","65000020-021","光正里",127,61,66,112,57,55,113,49,64,"113Y12M"
"65000","新北市","65000020","三重區","65000020-022","同安里",64,28,36,65,32,33,68,37,31,"113Y12M"
"65000","新北市","65000020","三重區","65000020-023","同慶里",77,33,44,68,26,42,64,40,24,"113Y12M"
"65000","新北市","65000020","三重區","65000020-024","菜寮里",75,39,36,103,56,47,96,49,47,"113Y12M"
"65000","新北市","65000020","三重區","65000020-025","永春里",71,44,27,99,39,60,97,45,52,"113Y12M"
"65000","新北市","65000020","三重區","65000020-026","中正里",45,23,22,44,26,18,50,23,27,"113Y12M"
"65000","新北市","65000020","三重區","65000020-027","吉利里",31,10,21,39,23,16,32,14,18,"113Y12M"
"65000","新北市","65000020","三重區","65000020-028","大同里",49,28,21,51,25,26,57,28,29,"113Y12M"
"65000","新北市","65000020","三重區","65000020-029","中民里",31,13,18,36,24,12,28,14,14,"113Y12M"
"65000","新北市","65000020","三重區","65000020-030","平和里",43,24,19,49,24,25,61,37,24,"113Y12M"
"65000","新北市","65000020","三重區","65000020-031","大安里",42,26,16,48,23,25,79,44,35,"113Y12M"
"65000","新北市","65000020","三重區","65000020-032","仁德里",48,20,28,62,30,32,44,20,24,"113Y12M"
"65000","新北市","65000020","三重區","65000020-033","忠孝里",70,33,37,83,46,37,58,26,32,"113Y12M"
"65000","新北市","65000020","三重區","65000020-034","仁義里",42,29,13,57,33,24,73,37,36,"113Y12M"
"65000","新北市","65000020","三重區","65000020-035","光榮里",39,18,21,34,13,21,42,21,21,"113Y12M"
"65000","新北市","65000020","三重區","65000020-036","光輝里",34,14,20,48,21,27,60,33,27,"113Y12M"
"65000","新北市","65000020","三重區","65000020-037","福星里",32,14,18,24,13,11,36,17,19,"113Y12M"
"65000","新北市","65000020","三重區","65000020-038","福利里",67,31,36,88,48,40,91,37,54,"113Y12M"
"65000","新北市","65000020","三重區","65000020-039","清和里",117,58,59,107,53,54,151,73,78,"113Y12M"
"65000","新北市","65000020","三重區","65000020-040","永興里",46,26,20,59,34,25,73,35,38,"113Y12M"
"65000","新北市","65000020","三重區","65000020-041","中山里",66,37,29,108,52,56,123,70,53,"113Y12M"
"65000","新北市","65000020","三重區","65000020-042","大園里",111,56,55,149,80,69,145,79,66,"113Y12M"
"65000","新北市","65000020","三重區","65000020-043","國隆里",85,48,37,133,66,67,150,72,78,"113Y12M"
"65000","新北市","65000020","三重區","65000020-044","重陽里",99,50,49,144,71,73,144,79,65,"113Y12M"
"65000","新北市","65000020","三重區","65000020-045","民生里",124,55,69,188,96,92,202,122,80,"113Y12M"
"65000","新北市","65000020","三重區","65000020-046","重新里",51,26,25,47,26,21,45,25,20,"113Y12M"
"65000","新北市","65000020","三重區","65000020-047","正德里",30,15,15,35,23,12,52,18,34,"113Y12M"
"65000","新北市","65000020","三重區","65000020-048","正義里",51,30,21,83,44,39,83,47,36,"113Y12M"
"65000","新北市","65000020","三重區","65000020-049","正安里",49,31,18,59,29,30,86,39,47,"113Y12M"
"65000","新北市","65000020","三重區","65000020-050","自強里",55,36,19,66,33,33,65,33,32,"113Y12M"
"65000","新北市","65000020","三重區","65000020-051","文化里",60,34,26,81,47,34,97,53,44,"113Y12M"
"65000","新北市","65000020","三重區","65000020-052","中央里",63,38,25,71,28,43,52,26,26,"113Y12M"
"65000","新北市","65000020","三重區","65000020-053","雙園里",32,13,19,43,20,23,31,19,12,"113Y12M"
"65000","新北市","65000020","三重區","65000020-054","錦通里",38,15,23,35,19,16,41,20,21,"113Y12M"
"65000","新北市","65000020","三重區","65000020-055","錦安里",58,26,32,52,26,26,58,33,25,"113Y12M"
"65000","新北市","65000020","三重區","65000020-056","長安里",59,28,31,72,42,30,68,31,37,"113Y12M"
"65000","新北市","65000020","三重區","65000020-057","光華里",73,40,33,61,34,27,73,43,30,"113Y12M"
"65000","新北市","65000020","三重區","65000020-058","長生里",22,12,10,17,7,10,34,11,23,"113Y12M"
"65000","新北市","65000020","三重區","65000020-059","開元里",52,22,30,56,27,29,70,36,34,"113Y12M"
"65000","新北市","65000020","三重區","65000020-060","大德里",15,7,8,16,11,5,35,14,21,"113Y12M"
"65000","新北市","65000020","三重區","65000020-061","長元里",70,35,35,65,37,28,99,60,39,"113Y12M"
"65000","新北市","65000020","三重區","65000020-062","長江里",49,24,25,65,34,31,64,32,32,"113Y12M"
"65000","新北市","65000020","三重區","65000020-063","長泰里",63,33,30,68,40,28,80,37,43,"113Y12M"
"65000","新北市","65000020","三重區","65000020-064","長福里",43,22,21,48,25,23,62,24,38,"113Y12M"
"65000","新北市","65000020","三重區","65000020-065","介壽里",34,16,18,54,29,25,40,27,13,"113Y12M"
"65000","新北市","65000020","三重區","65000020-066","萬壽里",57,35,22,60,31,29,69,35,34,"113Y12M"
"65000","新北市","65000020","三重區","65000020-067","錦江里",65,34,31,74,46,28,87,42,45,"113Y12M"
"65000","新北市","65000020","三重區","65000020-068","龍濱里",101,50,51,128,56,72,131,65,66,"113Y12M"
"65000","新北市","65000020","三重區","65000020-069","龍門里",64,30,34,57,31,26,76,45,31,"113Y12M"
"65000","新北市","65000020","三重區","65000020-070","秀江里",38,22,16,54,26,28,54,31,23,"113Y12M"
"65000","新北市","65000020","三重區","65000020-071","奕壽里",62,29,33,69,31,38,50,28,22,"113Y12M"
"65000","新北市","65000020","三重區","65000020-072","三安里",72,38,34,83,43,40,87,53,34,"113Y12M"
"65000","新北市","65000020","三重區","65000020-073","福安里",61,33,28,85,48,37,115,58,57,"113Y12M"
"65000","新北市","65000020","三重區","65000020-074","信安里",73,37,36,73,38,35,102,51,51,"113Y12M"
"65000","新北市","65000020","三重區","65000020-075","安慶里",53,29,24,57,31,26,77,37,40,"113Y12M"
"65000","新北市","65000020","三重區","65000020-076","幸福里",156,74,82,183,84,99,177,99,78,"113Y12M"
"65000","新北市","65000020","三重區","65000020-077","六合里",110,65,45,128,80,48,166,78,88,"113Y12M"
"65000","新北市","65000020","三重區","65000020-078","六福里",251,136,115,403,217,186,306,138,168,"113Y12M"
"65000","新北市","65000020","三重區","65000020-079","順德里",80,37,43,65,33,32,82,34,48,"113Y12M"
"65000","新北市","65000020","三重區","65000020-080","承德里",35,20,15,39,26,13,77,40,37,"113Y12M"
"65000","新北市","65000020","三重區","65000020-081","瑞德里",64,31,33,107,65,42,102,53,49,"113Y12M"
"65000","新北市","65000020","三重區","65000020-082","崇德里",129,70,59,163,74,89,136,79,57,"113Y12M"
"65000","新北市","65000020","三重區","65000020-083","厚德里",102,57,45,207,108,99,208,112,96,"113Y12M"
"65000","新北市","65000020","三重區","65000020-084","維德里",78,46,32,161,98,63,134,75,59,"113Y12M"
"65000","新北市","65000020","三重區","65000020-085","尚德里",95,44,51,133,61,72,159,79,80,"113Y12M"
"65000","新北市","65000020","三重區","65000020-086","培德里",141,66,75,177,77,100,184,85,99,"113Y12M"
"65000","新北市","65000020","三重區","65000020-087","永德里",146,74,72,240,116,124,306,159,147,"113Y12M"
"65000","新北市","65000020","三重區","65000020-088","永盛里",86,40,46,197,91,106,204,99,105,"113Y12M"
"65000","新北市","65000020","三重區","65000020-089","永福里",172,81,91,308,160,148,310,152,158,"113Y12M"
"65000","新北市","65000020","三重區","65000020-090","永清里",156,73,83,307,159,148,329,166,163,"113Y12M"
"65000","新北市","65000020","三重區","65000020-091","永安里",132,54,78,219,119,100,241,118,123,"113Y12M"
"65000","新北市","65000020","三重區","65000020-092","永煇里",72,42,30,88,45,43,76,43,33,"113Y12M"
"65000","新北市","65000020","三重區","65000020-093","溪美里",315,159,156,506,266,240,472,241,231,"113Y12M"
"65000","新北市","65000020","三重區","65000020-094","福隆里",152,77,75,263,127,136,316,167,149,"113Y12M"
"65000","新北市","65000020","三重區","65000020-095","五常里",372,188,184,411,219,192,357,174,183,"113Y12M"
"65000","新北市","65000020","三重區","65000020-096","五福里",144,71,73,216,108,108,224,114,110,"113Y12M"
"65000","新北市","65000020","三重區","65000020-097","仁忠里",105,51,54,171,88,83,155,74,81,"113Y12M"
"65000","新北市","65000020","三重區","65000020-098","慈福里",70,34,36,87,47,40,83,40,43,"113Y12M"
"65000","新北市","65000020","三重區","65000020-099","慈生里",64,33,31,94,50,44,105,44,61,"113Y12M"
"65000","新北市","65000020","三重區","65000020-100","慈惠里",78,37,41,113,62,51,86,49,37,"113Y12M"
"65000","新北市","65000020","三重區","65000020-101","慈愛里",105,51,54,171,87,84,166,88,78,"113Y12M"
"65000","新北市","65000020","三重區","65000020-102","慈化里",94,50,44,129,70,59,146,74,72,"113Y12M"
"65000","新北市","65000020","三重區","65000020-103","慈祐里",212,102,110,288,143,145,290,157,133,"113Y12M"
"65000","新北市","65000020","三重區","65000020-104","五華里",138,69,69,311,141,170,333,174,159,"113Y12M"
"65000","新北市","65000020","三重區","65000020-105","富貴里",273,138,135,478,228,250,405,218,187,"113Y12M"
"65000","新北市","65000020","三重區","65000020-106","富華里",114,64,50,216,101,115,190,85,105,"113Y12M"
"65000","新北市","65000020","三重區","65000020-107","富福里",101,56,45,148,69,79,98,54,44,"113Y12M"
"65000","新北市","65000020","三重區","65000020-108","碧華里",423,223,200,646,341,305,562,291,271,"113Y12M"
"65000","新北市","65000020","三重區","65000020-109","五谷里",98,47,51,40,22,18,68,42,26,"113Y12M"
"65000","新北市","65000020","三重區","65000020-110","博愛里",169,90,79,193,94,99,155,79,76,"113Y12M"
"65000","新北市","65000020","三重區","65000020-111","福德里",165,86,79,192,101,91,173,83,90,"113Y12M"
"65000","新北市","65000020","三重區","65000020-112","永吉里",95,53,42,157,86,71,180,93,87,"113Y12M"
"65000","新北市","65000020","三重區","65000020-113","永發里",248,140,108,357,193,164,266,140,126,"113Y12M"
"65000","新北市","65000020","三重區","65000020-114","永順里",172,94,78,265,133,132,309,152,157,"113Y12M"
"65000","新北市","65000020","三重區","65000020-115","永豐里",197,89,108,382,204,178,367,197,170,"113Y12M"
"65000","新北市","65000020","三重區","65000020-116","立德里",105,54,51,117,59,58,141,64,77,"113Y12M"
"65000","新北市","65000020","三重區","65000020-117","福樂里",113,58,55,207,111,96,218,111,107,"113Y12M"
"65000","新北市","65000020","三重區","65000020-118","仁華里",183,93,90,272,137,135,243,127,116,"113Y12M"
"65000","新北市","65000020","三重區","65000020-119","五順里",109,67,42,191,99,92,193,103,90,"113Y12M"
"65000","新北市","65000030","中和區","65000030-001","中原里",552,305,247,516,263,253,457,239,218,"113Y12M"
"65000","新北市","65000030","中和區","65000030-002","平河里",263,138,125,387,205,182,453,236,217,"113Y12M"
"65000","新北市","65000030","中和區","65000030-003","信和里",114,64,50,182,91,91,172,91,81,"113Y12M"
"65000","新北市","65000030","中和區","65000030-004","仁和里",115,70,45,165,92,73,186,104,82,"113Y12M"
"65000","新北市","65000030","中和區","65000030-005","中正里",115,52,63,166,89,77,186,95,91,"113Y12M"
"65000","新北市","65000030","中和區","65000030-006","建和里",100,53,47,129,61,68,165,91,74,"113Y12M"
"65000","新北市","65000030","中和區","65000030-007","連和里",90,43,47,96,51,45,98,53,45,"113Y12M"
"65000","新北市","65000030","中和區","65000030-008","連城里",191,102,89,275,138,137,259,131,128,"113Y12M"
"65000","新北市","65000030","中和區","65000030-009","力行里",179,99,80,252,135,117,306,162,144,"113Y12M"
