COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,E1314_CNT,E1112_CNT,E2122_CNT,E3_4_5_CNT,E6_7_CNT,E8_9_CNT,E1_2_CNT,E03_CNT,E04_CNT,INFO_TIME
10002,йy─ї┐д,10002080,еVдs╢m,10002080-006,кFл░з°,7,47,272,147,405,294,229,25,21,"105Y"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-001,кZ▓Wз°,6,49,267,136,332,225,201,31,11,"105Y"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-008,лn┐│з°,16,183,752,429,812,466,370,21,24,"105Y"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-023,м_кLз°,6,91,421,228,504,308,165,27,25,"105Y"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-002,м├п]з°,6,82,373,191,418,271,253,18,30,"105Y"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-007,н╗йMз°,8,186,706,389,774,467,379,19,48,"105Y"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-020,▒oжwз°,4,38,175,128,353,249,149,33,28,"105Y"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-018,▓M╖╛з°,18,216,802,537,1076,613,483,26,61,"105Y"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-019,│└оHз°,5,61,454,269,692,483,380,20,58,"105Y"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-015,╢╢жwз°,15,181,1032,581,1501,1012,757,25,81,"105Y"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-017,╕sн^з°,12,236,1007,626,1366,763,753,34,57,"105Y"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-003,╕╔л░з°,1,43,241,129,325,236,198,18,19,"105Y"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-022,╝sжwз°,1,76,393,217,507,283,243,24,20,"105Y"
10002,йy─ї┐д,10002080,еVдs╢m,10002080-021,╝s┐│з°,4,101,537,343,772,479,348,32,41,"105Y"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-013,дj║╓з°,1,52,282,220,483,418,313,14,50,"105Y"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-010,е\│╥з°,5,44,265,167,359,222,172,0,63,"105Y"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-009,еjлFз°,4,66,289,180,426,309,261,2,56,"105Y"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-014,еj╡▓з°,0,52,209,120,283,203,174,0,46,"105Y"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-007,е├┬эз°,1,25,108,79,222,194,140,0,54,"105Y"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-001,жN▓╗з°,6,121,526,296,623,457,389,17,44,"105Y"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-008,й╛з╡з°,8,61,450,254,597,493,393,9,92,"105Y"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-004,кF┤фз°,2,18,132,79,258,275,165,2,79,"105Y"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-011,м№л░з°,6,74,456,256,622,401,400,4,62,"105Y"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-002,м№║╓з°,2,51,330,199,516,370,303,11,70,"105Y"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-005,┤_┐│з°,4,30,271,135,436,397,339,8,79,"105Y"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-012,╖sк└з°,3,29,198,87,259,244,216,2,53,"105Y"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-003,╖sлnз°,0,25,155,101,261,194,184,6,46,"105Y"
10002,йy─ї┐д,10002060,зз│Є╢m,10002060-006,╣L└нз°,2,33,222,141,406,407,293,5,89,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-016,дC▒iи╜,1,51,286,197,402,266,236,1,43,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-043,дC╡▓и╜,30,279,739,405,674,290,209,4,17,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-045,дj╖sи╜,6,41,200,111,226,117,90,1,9,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-021,дpкFи╜,3,74,345,177,457,242,252,5,14,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-031,дддsи╜,3,41,189,127,287,156,158,9,10,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-046,дд┐│и╜,9,138,656,389,920,510,332,4,30,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-039,дхд╞и╜,32,257,957,466,873,327,280,10,23,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-028,е_к∙и╜,2,47,245,155,345,216,156,2,15,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-026,е_мzи╜,3,98,516,292,625,412,305,8,36,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-036,е┴▒┌и╜,20,199,602,386,646,280,246,5,18,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-002,е┴┼vи╜,18,120,456,276,555,268,145,2,8,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-041,жие\и╜,17,222,842,473,878,422,276,18,23,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-032,жшк∙и╜,10,64,375,208,539,273,275,3,27,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-023,з╡╖Gи╜,7,67,231,155,359,186,192,6,16,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-015,й╡ени╜,18,251,862,479,903,462,273,15,33,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-014,кFз°и╜,10,188,612,320,640,319,166,6,16,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-019,кFк∙и╜,2,65,224,127,304,133,152,7,9,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-034,лnк∙и╜,7,74,331,203,431,220,199,1,8,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-011,лnмzи╜,23,154,474,297,550,250,291,13,42,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-009,лn╛Їи╜,13,70,284,147,308,214,167,10,27,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-037,л╪нxи╜,14,139,484,235,486,200,129,3,17,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-010,л╪╖~и╜,19,134,517,235,385,218,166,2,18,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-038,лф╖╜и╜,56,512,1491,708,1147,358,199,6,21,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-035,нt│ви╜,21,232,817,507,869,399,282,8,28,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-044,оїдsи╜,6,114,507,321,665,299,217,5,22,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-001,пл╣Aи╜,16,179,732,406,764,367,268,6,14,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-025,╙tе╒и╜,5,92,454,268,626,383,238,3,22,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-027,▒Ўмwи╜,8,132,645,366,920,622,457,23,61,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-012,│═▒█и╜,2,75,269,164,379,237,168,9,24,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-040,┤_┐│и╜,22,197,725,437,825,336,304,4,26,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-022,╡ц╢щи╜,8,72,296,186,382,236,170,3,11,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-008,╢iдhи╜,21,196,630,312,570,258,177,5,21,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-017,╖Oжwи╜,2,63,361,243,610,330,210,3,24,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-018,╖sе┴и╜,7,82,330,207,489,237,223,5,14,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-024,╖sе═и╜,8,87,540,307,762,487,412,8,43,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-042,╖sкFи╜,8,188,812,461,975,503,310,6,32,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-013,╛дй·и╜,8,112,481,239,500,289,244,3,23,"105Y"
10002,йy─ї┐д,10002010,йy─їел,10002010-047,┬\═∙и╜,28,305,948,453,797,275,198,1,17,"105Y"
10002,йy─ї┐д,10002120,лn┐D╢m,10002120-003,кFйиз°,0,7,75,58,178,78,61,0,1,"105Y"
10002,йy─ї┐д,10002120,лn┐D╢m,10002120-005,кZ╢Ёз°,1,12,60,50,161,100,69,0,2,"105Y"
10002,йy─ї┐д,10002120,лn┐D╢m,10002120-004,кўйиз°,0,0,35,33,177,111,70,0,0,"105Y"
10002,йy─ї┐д,10002120,лn┐D╢m,10002120-006,кўмvз°,0,3,47,38,178,83,121,0,0,"105Y"
10002,йy─ї┐д,10002120,лn┐D╢m,10002120-001,лn┐Dз°,0,22,193,113,470,275,161,2,0,"105Y"
10002,йy─ї┐д,10002120,лn┐D╢m,10002120-002,║╤н╘з°,0,7,80,95,363,250,167,0,0,"105Y"
10002,йy─ї┐д,10002120,лn┐D╢m,10002120-007,┐Dксз°,0,2,68,47,294,195,107,1,3,"105Y"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-004,дC╜хз°,3,64,288,154,408,315,171,21,49,"105Y"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-008,дд╡╪з°,0,7,62,55,147,192,148,21,37,"105Y"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-007,д║л░з°,1,32,222,154,387,347,262,44,58,"105Y"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-009,е├йMз°,6,56,318,198,515,442,299,24,44,"105Y"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-012,жP╝╓з°,8,74,474,226,617,609,423,55,69,"105Y"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-002,й|╝wз°,3,54,442,252,600,465,354,51,74,"105Y"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-011,кEдsз°,7,88,401,210,595,503,406,57,104,"105Y"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-001,н√дsз°,23,320,1348,742,1547,1010,665,62,118,"105Y"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-005,▓`╖╛з°,8,76,340,235,507,405,242,34,53,"105Y"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-003,┤fжnз°,6,89,354,189,402,301,246,21,42,"105Y"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-015,┤Єе_з°,0,27,154,101,242,214,190,29,55,"105Y"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-016,┤Єжшз°,2,36,161,122,331,356,290,41,103,"105Y"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-013,┤ЄкFз°,2,25,149,88,237,224,157,18,45,"105Y"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-014,╢hеPз°,4,26,143,87,206,195,194,21,36,"105Y"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-006,у╕л╤з°,0,30,198,131,342,275,199,44,53,"105Y"
10002,йy─ї┐д,10002070,н√дs╢m,10002070-010,└Yд└з°,4,49,275,181,382,289,165,21,39,"105Y"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-023,дGл░и╜,9,38,202,105,300,317,163,11,44,"105Y"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-021,дUоHи╜,2,38,170,84,244,260,162,6,24,"105Y"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-009,дjз|и╜,1,38,230,141,378,379,182,25,29,"105Y"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-002,дjи╜и╜,0,11,74,46,174,222,126,24,28,"105Y"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-003,дj╖╦и╜,1,16,135,78,207,299,158,18,21,"105Y"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-022,дд▒[и╜,1,34,212,92,271,283,189,6,23,"105Y"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-006,е~┐Dи╜,1,24,122,64,216,310,137,24,42,"105Y"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-001,е█л░и╜,0,4,33,14,53,115,54,13,18,"105Y"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-004,жX┐│и╜,1,3,37,19,84,128,65,8,15,"105Y"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-014,ж╦жwи╜,2,38,338,215,638,628,295,39,68,"105Y"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-005,зє╖sи╜,1,17,161,95,333,466,233,61,36,"105Y"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-016,й▐╢ои╜,3,95,476,295,507,372,211,24,40,"105Y"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-008,кZ└чи╜,6,67,316,208,441,374,230,16,32,"105Y"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-019,кўм╒и╜,1,17,110,89,176,176,122,23,15,"105Y"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-018,кўн▒и╜,5,67,306,201,455,423,299,27,23,"105Y"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-011,л░е_и╜,2,15,107,79,145,88,66,5,7,"105Y"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-012,л░жши╜,3,23,133,66,167,109,90,10,9,"105Y"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-010,л░кFи╜,2,33,177,101,193,134,102,9,5,"105Y"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-013,л░лnи╜,4,33,145,89,180,132,76,7,4,"105Y"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-020,│╗оHи╜,5,43,300,134,333,345,217,20,26,"105Y"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-007,┤фдfи╜,2,26,108,68,159,203,106,20,12,"105Y"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-015,╖sл╪и╜,8,80,441,266,557,443,256,27,36,"105Y"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-017,║╓жии╜,2,27,165,98,261,256,144,23,28,"105Y"
10002,йy─ї┐д,10002040,└Yл░┬э,10002040-024,└tдsи╜,1,12,97,80,142,250,111,18,12,"105Y"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-018,дG╡▓з°,0,5,66,57,126,70,99,1,13,"105Y"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-007,дG└sз°,7,45,228,126,362,251,230,8,44,"105Y"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-010,дTе┴з°,10,71,427,257,695,542,475,20,76,"105Y"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-004,дjй╛з°,16,141,594,338,732,470,312,3,41,"105Y"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-005,дj╕qз°,2,23,123,86,192,116,123,1,11,"105Y"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-006,д╗╡▓з°,4,69,316,189,396,237,229,4,35,"105Y"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-009,е╔е╨з°,5,79,429,215,575,482,410,9,42,"105Y"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-002,е╔е█з°,10,109,423,265,504,347,302,13,44,"105Y"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-013,е╔е·з°,3,39,198,105,274,227,182,1,14,"105Y"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-001,е╒╢│з°,4,62,285,231,409,334,272,14,56,"105Y"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-012,е╒├Zз°,1,29,152,83,202,210,154,8,20,"105Y"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-014,е·кZз°,1,49,302,134,367,273,218,5,20,"105Y"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-015,зdиFз°,6,106,538,338,674,458,422,12,38,"105Y"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-011,кLм№з°,0,18,183,118,299,299,231,6,68,"105Y"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-008,о╔╝щз°,1,46,256,133,388,336,259,8,79,"105Y"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-017,░╠▒[з°,2,20,121,112,251,230,220,7,33,"105Y"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-003,╝w╢зз°,26,249,934,535,1089,616,509,15,83,"105Y"
10002,йy─ї┐д,10002050,┴G╖╦╢m,10002050-016,└s╝цз°,9,115,635,422,899,692,562,12,70,"105Y"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-004,дj╖sи╜,4,77,365,224,494,234,153,5,11,"105Y"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-029,дддsи╜,4,70,313,197,414,225,180,3,6,"105Y"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-030,дпйMи╜,1,34,209,131,299,159,183,7,17,"105Y"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-024,дп╖Rи╜,22,230,924,511,1056,547,337,14,41,"105Y"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-011,дп╝wи╜,4,53,254,150,370,185,185,5,4,"105Y"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-020,д╜е┐и╜,23,199,759,504,898,291,230,3,23,"105Y"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-018,е_жии╜,13,191,776,408,817,393,275,15,35,"105Y"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-010,жие\и╜,9,108,438,221,419,181,167,7,6,"105Y"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-023,ж╦кLи╜,13,170,724,405,923,419,385,25,37,"105Y"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-017,жшжwи╜,9,129,620,448,899,464,330,16,27,"105Y"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-005,кFжwи╜,6,203,884,546,1152,536,313,7,23,"105Y"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-022,лH╕qи╜,15,183,827,506,879,339,300,6,30,"105Y"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-008,лnйўи╜,15,141,564,378,754,319,260,7,12,"105Y"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-009,лn╗ии╜,6,65,331,193,371,184,181,6,8,"105Y"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-026,░ъ╡╪и╜,35,326,1215,786,1333,498,313,13,23,"105Y"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-028,╢}й·и╜,5,68,295,216,421,217,211,2,18,"105Y"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-021,╢░▓╗и╜,5,70,242,147,424,235,115,3,11,"105Y"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-006,╖s╕sи╜,5,103,622,352,780,479,327,8,28,"105Y"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-016,║~е┴и╜,15,199,902,580,1185,547,413,10,30,"105Y"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-027,║√┤ни╜,10,172,711,458,1008,452,300,13,20,"105Y"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-019,╜хдхи╜,27,249,944,532,1123,479,377,16,34,"105Y"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-025,╛ЁкLи╜,26,301,1054,579,1007,352,251,8,21,"105Y"
10002,йy─ї┐д,10002020,├╣кF┬э,10002020-007,├╣▓°и╜,10,134,777,454,988,492,265,6,23,"105Y"
10002,йy─ї┐д,10002030,─м┐D┬э,10002030-015,е├е·и╜,1,19,69,42,131,85,92,6,18,"105Y"
10002,йy─ї┐д,10002030,─м┐D┬э,10002030-016,е├мKи╜,0,13,81,45,183,139,124,23,19,"105Y"
10002,йy─ї┐д,10002030,─м┐D┬э,10002030-003,е├║aи╜,4,132,797,406,1129,724,567,38,69,"105Y"
10002,йy─ї┐д,10002030,─м┐D┬э,10002030-017,е├╝╓и╜,0,10,70,28,134,106,93,14,15,"105Y"
10002,йy─ї┐д,10002030,─м┐D┬э,10002030-004,жsдпи╜,1,26,127,89,245,215,188,26,41,"105Y"
10002,йy─ї┐д,10002030,─м┐D┬э,10002030-024,кF┐Dи╜,0,8,37,26,101,88,85,4,15,"105Y"
10002,йy─ї┐д,10002030,─м┐D┬э,10002030-014,к°жwи╜,1,12,116,54,176,90,83,11,12,"105Y"
